userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
밥줘잉,2021.02.25,1749104,1,0, 176cm, 77kg,30,['확실히 무탠다드 슬랙스는 믿고 살만한거 같아요.'],,0,1,2,2,2,0,0,0,0
뉴비_3d39d4dd,2021.02.24,1749104,1,0, 172cm, 76kg,31,['와이즈팬츠 첨사는데 엄청잘산듯!! 사이즈도 기장조금긴거빼면 조아여'],,0,2,2,1,3,0,0,0,0
옷 좋아하는 체대생,2021.02.23,1749104,1,0, 178cm, 75kg,30,['기장이 조금 길긴하지만 수선 할정도는 아니고 핏이 딱 루즈해서 편하고 스타일리시하게 입고 다닐수있어요!'],,0,2,2,2,3,0,0,0,0
Jdsd,2021.02.22,1749104,0,1, 175cm, 80kg,32,"['진짜 인생 슬랙스 입니다ㅠㅠ', <br/>, '완전 오버핏 슬랙스 찾으시는 분들은 무조건 사세요']",,0,1,2,1,2,0,0,0,0
tae-min,2021.02.20,1749104,1,0, 173cm, 67kg,29,['완전 와이드한 핏을 원했는데 딱 제가 원하던 핏이 나왔습니다! 역시 슬랙스맛집 무탠다드.. 믿고 구매합니다!'],,0,1,3,2,2,0,0,0,0
떵현짱짱맨,2021.02.19,1749104,1,0, 178cm, 72kg,32,['제가 원하던 와이드 핏이 나와서 아주 만족스럽습니다'],,0,1,2,2,2,0,0,0,0
텐진2,2021.02.17,1749104,1,0, 166cm, 47kg,26,['롱슬랙스로 입으려고 산건데 통도 커서 너무이쁘고 길이는 좀 길어서 수선맡겨서 잘입을게용 ㅎㅎ 천 재질도 너무좋고 옷이쁩니다 ㅎㅎ'],,0,2,2,2,2,0,0,0,0
늬늬늬네,2021.02.17,1749104,1,0, 179cm, 67kg,29,['진짜 통이 넓습니다 허리 밴드 잘 늘어나니 한사이즈 다운 추천'],,0,1,2,3,2,0,0,0,0
김춘택님,2021.02.16,1749104,1,0, 173cm, 75kg,32,['통이 생각보다 많이 넓어요. 놀랐습니다. 색감은 재질 모두 만족 합니다. 통이랑 사이즈가 넓어서 줄여야 겠네요.'],,0,1,2,1,2,0,0,0,0
홍봉,2021.02.14,1749104,1,0, 183cm, 76kg,34,['색깔 별로 사고 있는데 퀄리티도 좋고 가격도 착해요'],,0,2,2,2,2,0,0,0,0
kjs1219,2021.02.11,1749104,1,0, 178cm, 60kg,28,"['슈퍼 와이드 슬랙스 답게 정말 와이드 하네요', <br/>, '와이드 바지 매니아분들은 좋아하실거에요', <br/>, '미디엄 그레이색 이쁘네요']",,0,1,2,2,2,0,0,0,0
아므거나사야징,2021.02.11,1749104,1,0, 170cm, 65kg,27,['색감이 예쁘고 핏이 잘 떨어져서 마음에 들어요 너무 좋습니다.'],,0,2,2,2,3,0,0,0,0
재이썽,2021.02.10,1749104,1,0, 176cm, 73kg,32,['이름값하네요 슈퍼 와이드합니다 펄럭이는 맛이 맘에들어요!'],,0,2,2,2,2,0,0,0,0
Moon916,2021.02.10,1749104,1,0, 171cm, 70kg,29,['여러분들도 기본탬이니 꼭 한개씩은 쟁궈놨으며뉴좋갰습니다 그럼이만'],,0,2,2,2,2,0,0,0,0
lim39,2021.02.08,1749104,1,0, 179cm, 76kg,32,['입어본 와이드 슬랙스 핏 중에 가장 예쁩니다 추천드려요'],,0,2,2,2,2,0,0,0,0
뉴비_d4350efe,2021.02.06,1749104,1,0, 179cm, 70kg,29,"['허리에 밴딩이 있어서 정사이즈로 구매했는데요, 밴딩이 짱짱해서 그런지 조금 허리가 작은 느낌입니다!']",,0,3,2,2,2,0,0,0,0
시무look,2021.02.06,1749104,1,0, 170cm, 70kg,30,['수퍼와이드 처음인데 이쁘게 잘 입어질것 같습니다'],,0,2,2,1,2,0,0,0,0
옴오마,2021.02.01,1749104,1,0, 180cm, 70kg,29,['기장은 똑 떨어지네요 너무 맘에 듭니다 미디움 그레이 후기가 없어서 걱정했는데 너무 예뻐요'],,0,2,2,2,2,0,0,0,0
롤리폴리테루,2021.01.30,1749104,1,0, 185cm, 70kg,31,"['이 색깔이 왜 인기가 많은지 알겠네영', <br/>, '살짝 조직감이 보이고 무난한 그레이라 두루두루 잘 입을 것 같습니다.']",,0,2,2,2,2,0,0,0,0
yeongdj,2020.09.14,1506815,1,0, 177cm, 63kg,WOLFGREY/30,['립스탑 재질이라 튼튼하고 핏도 아주 좋습니다 굿'],,0,2,2,2,2,0,0,0,0
악ㄱ,2022.03.16,2124436,0,1, 172cm, 56kg,S,['튼튼하고 좋은 것 같아요 쇼핑하다보면 항상 느끼는 거지만 같은 가격이어도 남성복 품질이 여성복보다 몇배는 좋은 것 같아요 이유는 모르겠지만 잘입겠습니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_62308f5509c71.jpg.view,1,2,3,1,2,0,0,0,0
나인틴나인,2022.03.11,2124436,1,0, 185cm, 83kg,M,['이쁩니다. 사진상으로는 안이쁘게 나왔는데 입으면 핏좋고 코디하기 좋습니다. 신발에 오버하게 떨어져서 이쁩니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6229ffe3dcff5.jpg.view,1,1,2,2,2,0,0,0,0
라이더빠,2022.03.11,2124436,1,0, 172cm, 72kg,M,['핏도 이쁘게 떨어지고 소재도 좋은거같은느낌이에요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6229f3ee3df55.jpg.view,1,2,2,2,2,0,0,0,0
근육멸치파,2022.03.06,2124436,1,0, 174cm, 60kg,S,['원하던 핏이여서 너무 만족했습니다 기장이 좀 길어 줄여입으면 이쁘겠네요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6222eadd01851.jpg.view,1,2,2,2,2,0,0,0,0
zxxyeonx,2022.03.03,2124436,0,1, 175cm, 67kg,L,['길이 맘에 들고 통도 낭낭하니 좋네요!! 시그니처 슬랙스만 3벌째입니당'],https://image.msscdn.net/data/estimate/2124436_0/gallery_621f2b2125594.jpg.view,1,1,2,1,3,0,0,0,0
개소개소,2022.03.02,2124436,1,0, 165cm, 60kg,S,"['배송: 빨라요.', <br/>, '사이즈: 허리는 보통인데 통이 매우 커요.', <br/>, '가격: 저렴해요.']",https://image.msscdn.net/data/estimate/2124436_0/gallery_621e1b12d228f.jpg.view,1,1,2,2,2,0,0,0,0
멤버_f9bddca435f6,2022.02.27,2124436,0,1, 168cm, 58kg,S,['와이드해서너무이뻐요교복템이에요완전히이'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6219dac347693.jpg.view,1,2,2,1,3,0,0,0,0
모지모지모지,2022.02.26,2124436,1,0, 186cm, 72kg,M,['기장감이 제가 원하던 기장감이여서 좋았고 핏도 제가원하던 핏이네용'],https://image.msscdn.net/data/estimate/2124436_0/gallery_621991f5cb79c.jpg.view,1,1,2,2,3,0,0,0,0
seg,2022.02.23,2124436,1,0, 174cm, 70kg,M,['약간 벌룬팬츠 느낌도 나고 고급져서 확실히 이쁘긴해요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6215192e7640f.jpg.view,1,2,2,2,2,0,0,0,0
makemyday,2022.02.22,2124436,1,0, 189cm, 105kg,L,['허리가 작아서 잠궁수없지만 이뻐서 환불안하고 살빼서 입을겁니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_62144c0eee249.jpg.view,1,3,2,2,2,0,0,0,0
냥냥뚜니,2022.02.21,2124436,1,0, 181cm, 80kg,L,['무탠다드로 치면 수퍼와이드보다 이게더 통이클거같네요.제스펙엔허리가좀커서 벨트차고 입으려고합니다코디가쉽진않겠어요.통이 엄청커서'],https://image.msscdn.net/data/estimate/2124436_0/gallery_62124085a4339.jpg.view,1,1,2,2,2,0,0,0,0
무적사체,2022.02.21,2124436,1,0, 172cm, 68kg,S,['사이즈 잘 고르셔야돼요 가성비 너무 좋고 이뻐요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_62121d748fc0a.jpg.view,1,2,2,2,2,0,0,0,0
기브미초코릿,2022.02.20,2124436,1,0, 177cm, 74kg,M,['기장이  조금  길지만 수선해서  줄이면  나머지는  완벽합니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6210ba2ae63f8.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_471f625f47ea,2022.02.15,2124436,1,0, 178cm, 68kg,M,['컬러감 괜찮고 봄가을에 입기 딱좋은원단이에요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_620a349a2ade7.jpg.view,1,2,2,2,2,0,0,0,0
80에 80,2022.02.15,2124436,1,0, 180cm, 82kg,M,['소재가 부들부들 하고 다 좋은데 꽤 얇아서 앉거나 바람불면 다리라인 부각이 다른 와이드 슬랙스에 비해 쉽게 나는 것 같아욥!'],https://image.msscdn.net/data/estimate/2124436_0/gallery_620a25cb01ccd.jpg.view,1,2,3,1,3,0,0,0,0
에쎄체인지4,2022.02.15,2124436,1,0, 175cm, 85kg,L,['와이드해서 좋아요 턱 잡히는 것도 이쁘게 잡혀요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6209e2ad7315b.jpg.view,1,2,2,2,2,0,0,0,0
이화수_,2022.02.14,2124436,1,0, 187cm, 79kg,L,['허리 딱 좋고 기장도 딱 좋습니다 재질은 잘 모르겠네요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_620908fad9f5f.jpg.view,1,2,2,2,2,0,0,0,0
Luucass,2022.02.11,2124436,1,0, 170cm, 66kg,S,['다른건 다 좋은데 허리가 너무 작아요 그래서 허리는 수선 맡기려구요 .. 근데 핏도 그렇고 너무 예뻐요 턱 잡힌것도 이쁘고 !'],https://image.msscdn.net/data/estimate/2124436_0/gallery_6206485bd8737.jpg.view,1,1,2,2,3,0,0,0,0
오예빈,2021.12.30,2124436,0,1, 161cm, 68kg,S,['기본사이즈가 커서 좋습니다 ! 기장은 줄여야겠네요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61cd43bf9ee2f.jpg.view,1,2,2,2,2,0,0,0,0
꾸르꾸르벌,2021.12.21,2124436,1,0, 180cm, 70kg,M,['색상 핏이랑 길이 너무 좋고 품이 너무 만족합니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61c17ebce63da.jpg.view,1,2,3,1,3,0,0,0,0
제장고사최,2021.12.14,2124436,1,0, 172cm, 68kg,S,"['후기중에 너무 넓다는 후기가 있어서 걱정했는데 심할정도로 넓은건 아니고 적당한거같아요!', <br/>, '허리는 완전 딱맞고 ', <br/>, '길이만 조금 수선하면 이쁘게 입을거같아요ㅎ', <br/>, '쿠폰이랑 적립금써서 2만원 후반대에 구매했는데 되게 만족합니다!']",https://image.msscdn.net/data/estimate/2124436_0/gallery_61b8403f0c659.jpg.view,1,2,2,2,2,0,0,0,0
정믿,2021.12.10,2124436,0,1, 165cm, 55kg,S,['다 좋은데 벨트 한번 하니까 벨트 끼우는 게 떨어짐 ㅠ 약한거 같아요 꼬매야겠어요...'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61b2e7fa87e02.jpg.view,1,2,2,2,2,0,0,0,0
iiiooii,2021.12.09,2124436,1,0, 182cm, 76kg,M,"['얇긴 하지만 바지가 너무 예쁘네요.. ', <br/>, '색감도 좋고 만족입니다!']",https://image.msscdn.net/data/estimate/2124436_0/gallery_61b0da5de010b.jpg.view,1,2,2,2,3,0,0,0,0
서구동구,2021.12.03,2124436,1,0, 170cm, 63kg,S,['엄청 크고 길어요 가격 감안하고 이정도면 이뻐요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61aa2eea439f6.jpg.view,1,1,2,1,3,0,0,0,0
빵피,2021.12.01,2124436,1,0, 181cm, 84kg,L,['핏 좋구요 원단 좋네요 블프때 좋은가격에 업어갑니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61a7330eda684.jpg.view,1,2,2,2,2,0,0,0,0
실버_bf544e0aca17,2021.11.29,2124436,1,0, 184cm, 77kg,L,['슬랙스 진짜 너무 예쁘고 입기 좋아요 데일리로 체고'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61a39c8c79831.jpg.view,1,2,2,2,2,0,0,0,0
1993.kw,2021.10.29,2124436,1,0, 174cm, 64kg,S,"['두께가 얇아서 더 추워지면 입기 힘들것 같네요', <br/>, '기장은 수용 가능한 범위라 아직 안 줄여봅니다']",https://image.msscdn.net/data/estimate/2124436_0/gallery_617bbed7d7a46.jpg.view,1,2,2,2,3,0,0,0,0
오털,2021.10.27,2124436,1,0, 169cm, 54kg,S,"['핏이 딱 제가 원하던 핏입니다.', <br/>, <br/>, '허리가 넓어 바느질로 줄였고 밑단 5cm수선하니 딱 맞네요 ㅎㅎ', <br/>, <br/>, '알렌느 3D펜츠도 가지고있는데 핏이 비슷했습니다 가격은 4배 절약했는데도요 ^^']",https://image.msscdn.net/data/estimate/2124436_0/gallery_6178420aa269c.jpg.view,1,2,2,2,2,0,0,0,0
엄주안,2021.10.25,2124436,1,0, 184cm, 72kg,M,"['겨울에 입기엔 얇긴한데', <br/>, '다른 계절엔 다 입어도 될거같아요', <br/>, '요즘 초겨울에 입어도 엄청 춥진않음', <br/>, '근데 펄럭펄럭거리는 매력이있어서 두꺼웠으면 이 느낌이 안났을 듯']",https://image.msscdn.net/data/estimate/2124436_0/gallery_6176317794d6f.jpg.view,1,1,2,2,2,0,0,0,0
녹쥬,2021.10.24,2124436,1,0, 183cm, 65kg,M,['배송은 느리긴했지만 바지는 이쁘네요 근데 허리가 너무커요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_617527f640243.jpg.view,1,2,2,2,2,0,0,0,0
Dongcci,2021.10.23,2124436,1,0, 180cm, 60kg,S,"['가성비 좋은 제품', <br/>, '한동안 잘 입을거같아요', <br/>, '길이 적당하구 좋음']",https://image.msscdn.net/data/estimate/2124436_0/gallery_6172d42c5a141.jpg.view,1,2,2,2,2,0,0,0,0
ㅎㄱㅉ,2021.10.22,2124436,1,0, 182cm, 71kg,M,['옷 사이즈가 생각보다 크긴하지만 이뻐요! 자주 입을 거 같아요'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61725042b0e63.jpg.view,1,2,2,2,2,0,0,0,0
흐응섭,2021.10.12,2124436,1,0, 175cm, 73kg,M,['감사합니다 덕분에 좋은 슬랙스 얻었습니다 이쁘게 입고 다니겠습니다'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61650e74c842f.jpg.view,1,2,2,2,2,0,0,0,0
래치,2021.09.29,2124436,1,0, 175cm, 70kg,M,['바지 통 짱커서 마음에 쏙 들어요! 나중에 아더컬러 하나 더 살 생각입니당ㅎㅎ 번창하세요!'],https://image.msscdn.net/data/estimate/2124436_0/gallery_61534451d9fc0.jpg.view,1,1,2,2,2,0,0,0,0
악ㄱ,2022.03.16,2124436,0,1, 172cm, 56kg,S,['튼튼하고 좋은 것 같아요 쇼핑하다보면 항상 느끼는 거지만 같은 가격이어도 남성복 품질이 여성복보다 몇배는 좋은 것 같아요 이유는 모르겠지만 잘입겠습니다'],,0,2,3,1,2,0,0,0,0
안재각,2022.03.16,2124436,1,0, 181cm, 80kg,L,['요즘 시그니처 바지만 입고 있어요 바지 진짜 너무 좋아요!'],,0,2,2,2,2,0,0,0,0
몽구쓰,2022.03.16,2124436,1,0, 168cm, 70kg,M,['통은 생각하는 것보다 좀 더 컷고 그래도 옷자체는 좋아보입니다!'],,0,2,3,2,2,0,0,0,0
tkh1115,2022.03.15,2124436,1,0, 181cm, 83kg,L,"['생각보다 많이 와이드하네요', <br/>, '편하게 잘 입을게요!']",,0,1,2,2,2,0,0,0,0
수퍼베이비,2022.03.15,2124436,1,0, 183cm, 70kg,M,['생각보다 더 부해서 깜짝 놀랐어요. 한 사이즈 작으면 더 예뻤을것 긑아요'],,0,2,2,2,2,0,0,0,0
앵두바리,2022.03.14,2124436,1,0, 180cm, 63kg,S,['허리가 좀 많이 크긴한데 허리 줄여서 입으면되고 핏맘에들어요'],,0,1,2,2,2,0,0,0,0
주댕이123,2022.03.14,2124436,1,0, 184cm, 80kg,L,['너무 이쁘고 배송도 너무 빨라요 잘입겠습니감사합니다'],,0,2,2,2,2,0,0,0,0
뉴비_e5f3bcd8,2022.03.14,2124436,1,0, 180cm, 85kg,L,['허벅지 굵은 편인데도 허벅지 엄청 널널해요 제 기준 딱 뒷꿈치 닳을랑 말랑 길이는 좋아요'],,0,1,2,1,2,0,0,0,0
대한민국만세1,2022.03.13,2124436,1,0, 176cm, 77kg,M,['아주 오버해서 제가 원하는 핏으로 나와요 아주 이쁩니다'],,0,1,2,2,3,0,0,0,0
gang_hn,2022.03.13,2124436,1,0, 178cm, 77kg,M,['원하던 핏이어서 다른색으로 하나 더 샀어요 좋아요'],,0,2,2,2,2,0,0,0,0
모지모지모지,2022.03.13,2124436,1,0, 186cm, 72kg,M,['핏감이나 두께도 제가 생각한거랑 맞아서 괜찮았고 대게 이뻐용'],,0,1,2,2,3,0,0,0,0
van1080,2022.03.12,2124436,1,0, 177cm, 75kg,L,['조금 크게 나와서 저랑 비슷하신 분들 m 사시면 이쁠듯하네요. 벌룬핏 좋아하시면 L추천드려요'],,0,1,3,2,3,0,0,0,0
Hsbsbh,2022.03.12,2124436,1,0, 180cm, 81kg,M,['너무나 맘에드는옷이라서 크게 혼나섰어요 진짜 좋아요'],,0,2,2,2,2,0,0,0,0
나인틴나인,2022.03.11,2124436,1,0, 185cm, 83kg,M,['이쁩니다. 사진상으로는 안이쁘게 나왔는데 입으면 핏좋고 코디하기 좋습니다. 신발에 오버하게 떨어져서 이쁩니다'],,0,1,2,2,2,0,0,0,0
라이더빠,2022.03.11,2124436,1,0, 172cm, 72kg,M,['핏도 이쁘게떨어지고 소재도 나쁘지않은거같아요'],,0,2,2,2,2,0,0,0,0
쎽시한지후니,2022.03.11,2124436,1,0, 182cm, 62kg,S,['걍 핏이 말이 안되요 너무 이쁘고 강추합니다 하하'],,0,2,2,2,3,0,0,0,0
스베눅,2022.03.10,2124436,1,0, 187cm, 85kg,L,['턱이 잡히는 건 너무 이쁜데 사이즈가 상당히 크네요'],,0,1,2,2,2,0,0,0,0
너으더다,2022.03.10,2124436,1,0, 178cm, 63kg,S,"['허리 28, 29 정도 입는데 m은 허리 엄청 컸고 s는 좀 작았어요 통은 사이즈에 상관없이 비슷해요']",,0,2,2,2,2,0,0,0,0
ma10y,2022.03.08,2124436,1,0, 176cm, 70kg,M,['처음엔 너무 큰거 아닌가 했는데 보다보니까 와이드하게 딱 좋아요'],,0,2,2,2,2,0,0,0,0
후니는훈이야,2022.03.07,2124436,1,0, 166cm, 55kg,S,['세일해서 샀습니다. 원턱 바지가 핗요했는데 깔끔하고 컬러감도 좋아요! 허리는 조금 큰데 벨트하면 되고 기장만 많이 줄이면 될 거 같습니다ㅡ!'],,0,1,2,1,2,0,0,0,0
bew3647,2022.03.07,2124436,1,0, 182cm, 64kg,M,['허리가 생각보다 많이 큽니다. 통도 생각보다 넓네요. 옷 자체는 좋은 것 같습니다.'],,0,1,2,2,2,0,0,0,0
붓추,2022.03.06,2124436,1,0, 170cm, 58kg,S,['원하는 핏이 나와서 너무 만족합니다 색감도 이뻐용'],,0,2,2,2,2,0,0,0,0
근육멸치파,2022.03.06,2124436,1,0, 174cm, 60kg,S,['원하던 핏이여서 너무 만족했습니다 기장이 좀 길어 줄여입으면 이쁘겠네요'],,0,2,2,2,2,0,0,0,0
뉴비_d1340fa88d77,2022.03.05,2124436,0,1, 169cm, 56kg,S,['허리가 엄청 크고 통도 커요 ㅎㅎ 이거 입으면 힙해보임'],,0,1,2,2,2,0,0,0,0
뉴비_db9a1ee1,2022.03.04,2124436,1,0, 178cm, 64kg,S,['이거 요즘 맨날입네요 진짜 원하는 핏 그대롭니다 만족'],,0,2,2,2,2,0,0,0,0
뉴비_15f8ad11,2022.03.03,2124436,1,0, 164cm, 53kg,S,['데일리하게 쓰기 좋아요 그냥 사세요 대충 무난 딱 좋음'],,0,2,2,2,2,0,0,0,0
zxxyeonx,2022.03.03,2124436,0,1, 175cm, 67kg,L,['길이 맘에 들고 통도 낭낭하니 좋네요!! 시그니처 슬랙스만 3벌째입니당'],,0,1,2,1,3,0,0,0,0
개소개소,2022.03.02,2124436,1,0, 165cm, 60kg,S,"['배송: 빨라요.', <br/>, '사이즈: 허리는 보통인데 통이 매우 커요.', <br/>, '가격: 저렴해요.']",,0,1,2,2,2,0,0,0,0
실버_6ac64ddf59be,2022.03.02,2124436,0,1, 167cm, 75kg,L,"['겁나 큼.', <br/>, '허리는 작다고해서 L샀는데 아닙니다.', <br/>, '허리도 큰디요.', <br/>, '상세사이즈 보고 살걸 그랬슴다.', <br/>, '통이 상상이상으로 커서...', <br/>, '조금 아찔한 핏이 되었습니다.', <br/>, '그리고 생각보다 빤딱빤딱한 재질이라 캐주얼하게 입기 힘들어요.', <br/>, '아빠정장너낌.', <br/>, '퀄리티는 좋고, 길이는...  생각보다 안긴데?', <br/>, '키큰 사람들은 바닥쓸고다니며 바짓단을 희생하는 간지는 불가능할듯']",,0,1,2,2,3,0,0,0,0
니나노니나헤이,2022.03.01,2124436,1,0, 171cm, 64kg,S,['생각보다 많이커서 당황하긴 했지만 싼가격에 핏도 갠찬은것같아서 좋은것같아요'],,0,1,2,2,3,0,0,0,0
웡복,2022.03.01,2124436,1,0, 187cm, 85kg,L,['길이는 너무 좋아요 완전 와이드하면서 패피느낌도 나네요'],,0,2,2,2,2,0,0,0,0
손오반친구,2022.02.27,2124436,1,0, 174cm, 62kg,S,['너무 좋네요 근데 살짝 얇아요 그래도 좋네요 좋아요'],,0,1,2,1,2,0,0,0,0
미래내모습,2022.02.27,2124436,1,0, 172cm, 78kg,L,['완전 루즈 그냥 개큼 진짜 잘못입으면 아빠옷 그치만 잘입으면 힙함 ㅋㅋ'],,0,1,2,2,3,0,0,0,0
FUNGDU,2022.02.27,2124436,1,0, 181cm, 73kg,M,['펄럭이는게 넘 좋고 핏도 예뻐요! 겨울에는 무리고 봄여름가을에 많이 입을거같아요'],,0,2,2,2,2,0,0,0,0
멤버_f9bddca435f6,2022.02.27,2124436,0,1, 168cm, 58kg,S,['와이드한거원하시면딱이에요허리도널널하니좋어요'],,0,2,2,1,3,0,0,0,0
Dbswndrla,2022.02.26,2124436,1,0, 187cm, 89kg,L,['생각보다 통이 큽니다 한복바지냐고 하네요 그래도 와이드좋아하는 저는 만족스럽습니다 여름에도 입을정도의 소재인거같아요'],,0,1,2,2,2,0,0,0,0
신구사,2022.02.26,2124436,1,0, 171cm, 74kg,S,"['허리가 조금 작으니 사이즈표 꼼꼼하게', <br/>, '보시고 구매 결정하세요!']",,0,2,2,2,2,0,0,0,0
뇸념념,2022.02.26,2124436,0,1, 168cm, 63kg,S,['작을까봐 걱정했는데 사이즈가 좀 크게 나와서 잘 맞아요 핏도 예뻐요'],,0,2,2,2,3,0,0,0,0
서귀미,2022.02.25,2124436,1,0, 171cm, 54kg,S,['통이 엄청 큰데 핏은 좀 잘 나와요 코디 좀 빡실듯해요 ㅜㅜ'],,0,1,2,2,2,0,0,0,0
헝두이에요,2022.02.24,2124436,1,0, 163cm, 68kg,L,['통 짱커요 근데 저는 통 넓은거 좋아해서 대만족 요즘 교복탬 ..'],,0,1,2,2,2,0,0,0,0
하리보쿠,2022.02.23,2124436,1,0, 187cm, 78kg,M,['이뻐요 이쁜데 허리가 생각보다 작네요 자크가 잠갔는데 좀 꽉끼네요 라지살걸 그랬어요 근데 귀찮아서 그냥 살빼서 입을라고요 옷은 진짜 이뻐요'],,0,2,2,2,2,0,0,0,0
makemyday,2022.02.22,2124436,1,0, 189cm, 105kg,L,['189에 105티로 하리 작아서 못입고있지만 살빼서 입을거에요'],,0,3,2,2,2,0,0,0,0
Dldygns,2022.02.22,2124436,1,0, 180cm, 64kg,S,['와이드 슬랙스 찾고있었는데 너무 완벽하게 이뻐서 하나 더 구매했습니다 추천드려요 !'],,0,2,3,1,2,0,0,0,0
ohlily,2022.02.22,2124436,0,1, 160cm, 52kg,S,"['완전 커서 허리 기장 수선했어요~', <br/>, '핏 예쁘고 재질도 맘에 들어요.']",,0,1,2,1,2,0,0,0,0
냥냥뚜니,2022.02.21,2124436,1,0, 181cm, 80kg,L,['제가 허리32입는데  L은허리가좀 크네요~ 통이 어엄청 넓어요.'],,0,1,2,2,2,0,0,0,0
개꾸울,2022.02.21,2124436,1,0, 169cm, 65kg,M,['와이드하구요 그래이보다 좀 더 어두워요 얇아서 겨울엔 입긴 추울것같아여 수선필요하고 잘입을게요'],,0,1,3,2,3,0,0,0,0
무적사체,2022.02.21,2124436,1,0, 172cm, 68kg,S,['사이즈 잘 고르셔야돼요 가성비 너무 좋고 이뻐요'],,0,2,2,2,2,0,0,0,0
더카인드,2022.02.19,2124436,1,0, 178cm, 78kg,M,"['완전 와이드한 바지 찾는 분들에게 딱입니다', <br/>, '핏이 너무 이뻐요']",,0,1,2,2,3,0,0,0,0
제용연,2022.02.19,2124436,1,0, 173cm, 66kg,S,['기장 수선이 필요하지만 전체적인 실루엣이 이쁩니다'],,0,2,3,2,3,0,0,0,0
뉴비_471f625f47ea,2022.02.15,2124436,1,0, 178cm, 68kg,M,['두께감 아주 두껍지않아서 한겨울빼곤 잘입을거 같아요'],,0,2,2,2,2,0,0,0,0
80에 80,2022.02.15,2124436,1,0, 180cm, 82kg,M,['저는 허벅지랑 전체적인 라인 보고 사가지구 입고서는 마음에 들었지만 허리가 너무 찡겨서 반강제 다이어트중입니다.'],,0,2,3,1,3,0,0,0,0
에쎄체인지4,2022.02.15,2124436,1,0, 175cm, 85kg,L,['와이드해서 좋아요 턱 잡히는 것도 이쁘게 잡혀요'],,0,2,2,2,2,0,0,0,0
뉴비_fcd3dada1d62,2022.02.14,2124436,1,0, 186cm, 90kg,L,['길이도 신발을 촥 덮으니 좋고 핏도 넘 이쁘게 떨어져요'],,0,1,1,1,1,0,0,0,0
이화수_,2022.02.13,2124436,1,0, 187cm, 79kg,L,['바지 허리도 딱 맞고 기장도 좋았어요 재질은 그닥..'],,0,2,2,2,2,0,0,0,0
SSUuu_,2022.02.11,2124436,1,0, 178cm, 58kg,S,['s사이즈인데도 허리랑 총장이 커요. 그래도 벨트매면 괜찮으니 예쁘게 입을께요'],,0,1,2,2,3,0,0,0,0
Luucass,2022.02.11,2124436,1,0, 170cm, 66kg,S,['허리가 생각보다 되게 좁아서 뱃살 좀 빼고 입어야겠어요 .. 그냥 입었다가 배 숨 못쉬었습니다'],,0,1,2,2,3,0,0,0,0
gunu,2022.02.10,2124436,1,0, 187cm, 90kg,L,['와이드가 너무 이쁘게 떨어져서 색감 다르게 다시 구매합니다!!! 강추'],,0,2,2,2,2,0,0,0,0
2001년생,2022.02.09,2124436,1,0, 180cm, 77kg,S,['겨울에 입기에는 얇긴한데 재질이나 기장 통 너무 다 좋습니다'],,0,2,2,2,2,0,0,0,0
오리주댕쓰,2022.02.01,2124436,1,0, 175cm, 77kg,S,['통이 넓어서 편하게 입을수 있어용 괜찮아요헤헤'],,0,2,2,2,2,0,0,0,0
kajino,2022.01.28,2124436,1,0, 179cm, 70kg,S,['마르고 허리가 좀 가느신 분들은 한사이즈 다운 해도 될거 같아요 보통 M 사이즈 입는데 S로 갔어요'],,0,2,3,2,2,0,0,0,0
상무대군인,2022.01.26,2124436,1,0, 167cm, 65kg,S,['옷이 이쁩니다 다시사도 여기서 살 것 같아요. 또 구매하고 싶습니다.'],,0,1,2,2,3,0,0,0,0
Dodo32,2022.01.21,2124436,1,0, 171cm, 65kg,M,['크기가 좀 큰데 촐랑이는 느낌이나 그런게 너무 좋음'],,0,1,2,1,3,0,0,0,0
haesool,2022.01.20,2124436,1,0, 184cm, 64kg,S,['통 디따 커서 맘에 들고 기장은 키 작으신 분들한테는 많이 작을듯 하네요'],,0,1,2,2,3,0,0,0,0
