userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
뉴비_a2aab6b2,2021.03.22,1558846,1,0, 171cm, 60kg,whiteM/deepnavyM,['단품으로도 입기도 좋고 레이어드해서 입어도 좋아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60586e566b306.jpg.view,1,2,2,2,2,0,0,0,0
Yapt,2021.03.21,1558846,1,0, 168cm, 66kg,whiteL/blackM,"['레이어드 말고 단품으로 입으실 분 중', <br/>, '저랑 체형 비슷하신 분들은 m 사세요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6057463b52c93.jpg.view,1,2,2,1,1,0,0,0,0
백존잘,2021.03.21,1558846,1,0, 181cm, 74kg,bostonkhakiL/deepnavyL,['모델 착용샷처럼 은은한 윤기같은건 없고 약간 빳빳한 재질이에요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60573fb15c16f.jpg.view,1,1,2,2,2,0,0,0,0
자산관리,2021.03.21,1558846,1,0, 174cm, 68kg,whiteM/bostonkhakiM,['핏이 딱 좋구요 너무 맘에 들어서 나중에 더살려규요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60570ae79dc2e.jpg.view,1,1,2,2,2,0,0,0,0
브런즈,2021.03.21,1558846,1,0, 177cm, 63kg,blackM/whiteM,['세미 오버와 오버 사이 느낌 약간 크다고 느껴지기도함'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6056dc5c48d18.jpg.view,1,2,2,2,2,0,0,0,0
박 슈,2021.03.21,1558846,1,0, 190cm, 82kg,whiteL/whiteL,"['옷 되게 깔끔하니 좋습니다.', <br/>, '짱짱하고 사이즈도 맘에들고', <br/>, '어디다 입어도 안이상할듯 합니다.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6056ce1aa0949.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_5c5aceb2,2021.03.19,1558846,1,0, 178cm, 80kg,whiteL/bostonkhakiL,['이너로 입기에도 좋네요. 하나만 입어도 이쁜거 같아요~ 마음에 듭니다!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60548b7b33b9f.jpg.view,1,2,1,1,2,0,0,0,0
Sowgfj,2021.03.19,1558846,1,0, 180cm, 68kg,whiteM/whiteM,['봄잠바안에 입기도 좋고 실내에서 마구마구 편하게입기도 좋아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60546b4dca39c.jpg.view,1,1,2,2,2,0,0,0,0
조아하니,2021.03.19,1558846,0,1, 164cm, 58kg,whiteS/blackS,['레이어드 용으로 구매 했는데 단독 착용해서 입기에도 적당한 두께고 원단이 흐물흐물이 아니라 탄탄해서 좋네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_605441cfdd5a1.jpg.view,1,2,1,1,1,0,0,0,0
뉴비_8c60aeef,2021.03.18,1558846,1,0, 172cm, 70kg,whiteM/whiteM,['레이어드용으로 입기적당한가격에 적당한핏 흰색두개햇는데 블랙도해야겠음'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60532516ebc17.jpg.view,1,2,2,2,2,0,0,0,0
몽땅사고싶다,2021.03.18,1558846,1,0, 178cm, 72kg,whiteL/blackL,['옆트임이 있어서 활동성 편해서 좋아요. 품이 조금 커서 평소 입던 사이즈보다 작게가도 괜찮을 것 같네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6052c3773f237.jpg.view,1,1,1,2,2,0,0,0,0
무최,2021.03.18,1558846,1,0, 170cm, 61kg,whiteM/blackM,['넣입 용으로 아주 좋을거 같아요 무엇보다 재질이 너무 좋네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6052bf928648f.jpg.view,1,1,2,1,2,0,0,0,0
윤파카ㅎ,2021.03.17,1558846,1,0, 175cm, 63kg,whiteM/blackM,"['기본이너로 좋음 ', <br/>, '목 탄탄함 안늘어남 수축없음 ', <br/>, '재구매의향 있음']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6052144e5df2b.jpg.view,1,2,2,2,2,0,0,0,0
온수보일러,2021.03.17,1558846,1,0, 176cm, 68kg,bostonkhakiL/whiteL,"['수아레 믿고 구매해요ㅜㅜ', <br/>, '실밥 살짝 나온거만 잘라주면 됩니당']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6051ed1e9c751.jpg.view,1,2,2,2,2,0,0,0,0
실버_dee4a8d8b06e,2021.03.17,1558846,1,0, 185cm, 83kg,whiteL/bostonkhakiL,['재질이 좋아서 기본티로 자주 입고 있어요 with갱얼쥐'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6050cd8a64ca8.jpg.view,1,2,2,2,2,0,0,0,0
김재거니,2021.03.15,1558846,1,0, 172cm, 58kg,whiteL/blackM,['레이어드 하기도 좋고 그냥 입어도 좋은 제품인거 같네요!!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604f219a4b46f.jpg.view,1,1,2,2,2,0,0,0,0
레게헤어,2021.03.15,1558846,1,0, 171cm, 72kg,whiteM/bostonkhakiM,"['넥라인이 탄탄하고 좁아서 머리 말리기 전에 미리 입는걸 추천 드립니다.', <br/>, <br/>, '전체적으로 원단이 탄탄해서 그런지 핏이 흐물거리지 않고 딱 떨어집니다.', <br/>, <br/>, '루즈 핏 느낌 보다는 어느정도 핏하게 입는게 좋을거 같은 원단입니다.', <br/>, <br/>, '저도 그러려고 구매했구요. 좀 핏하게 입을 슬리브 제품 찾으시면 추천드립니다.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604ebc6a6ea42.jpg.view,1,2,2,2,2,0,0,0,0
dj932,2021.03.14,1558846,1,0, 177cm, 60kg,whiteM/blackM,['옷이 짱짱하고 좋네요 다만 정사이즈도 나왔으면 좋겠어요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604dfbe5ee0f6.jpg.view,1,2,2,2,2,0,0,0,0
내가가리,2021.03.14,1558846,1,0, 177cm, 62kg,whiteM/bostonkhakiM,"['177/62 마른편에 팔,다리 긴 편입니다. ', <br/>, '수아레에서 첫 구매하는데 만족하네요.', <br/>, '제 체형이시면 M사이즈 가시면 될 거 같아요.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604dd8c53a0d6.jpg.view,1,2,2,2,2,0,0,0,0
재후니임,2021.03.14,1558846,1,0, 163cm, 56kg,whiteM/blackM,['멈가 맘에 드는데 맘에 들지 얺아서 구매확정 할까 말까 고민됬어요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604d6eab9f53b.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_177e168f,2021.03.13,1558846,1,0, 174cm, 72kg,blackL/whiteL,['블레이져 안에입기 딱 좋네요ㅎㅎ 재질도 탄탄해서 오래입을거같아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604cd2ec347cb.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_d26d279d,2021.03.13,1558846,1,0, 170cm, 66kg,whiteM/blackM,"['목이 굉장히 튼튼합니다. 짱짱한게 아니라 그냥 완전 튼튼해요.', <br/>, '입고 벗는것은 조금 불편하지만. 절대 안늘어날거 같네요 좋아요.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604c96701b6aa.jpg.view,1,2,2,1,2,0,0,0,0
bd8faf,2021.03.13,1558846,1,0, 175cm, 73kg,whiteL/blackL,['옷짱짱하고 마감처리도 좋네요. 물론 배송도 빨랏구요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604c866ed18ab.jpg.view,1,1,2,2,2,0,0,0,0
뉴비_52c04ccf,2021.03.13,1558846,1,0, 167cm, 61kg,blackS/whiteS,['딱 세미오버한 느낌으로 떨어져서 활용도가 좋고 이렇게 단품으로도 입을 수 있지만 여기에 아우터와도 매치하기 쉬움'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604c7a8ba14bc.jpg.view,1,2,2,2,2,0,0,0,0
마시마로aa,2021.03.13,1558846,1,0, 177cm, 75kg,whiteL/bostonkhakiL,"['살짝 오버핏 느낌 아주 좋아요', <br/>, '제가 찾던 옷이네요', <br/>, '이쁩니다!!']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604c5572aa8f0.jpg.view,1,2,2,2,2,0,0,0,0
멤버_7bc1617c1fd2,2021.03.13,1558846,1,0, 173cm, 67kg,whiteL/blackL,"['오버핏으로 딱 좋아요', <br/>, '원단도 짱짱하고 맘에 들어요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604b9b71ee498.jpg.view,1,1,2,2,2,0,0,0,0
고병관,2021.03.11,1558846,1,0, 168cm, 67kg,whiteM/blackM,['굉장히 선명합니다. 목통은 넓지않고 너무 좁지도 않습니다. 어깨 봉제라인은 나름 넓고 통은 그만큼 크진 않지만 살짝 큽니다. 살짝 도톰한 면이라 넣입하면 두툼하니 뜹니다. 전반적으로 맘에 들어용'],https://image.msscdn.net/data/estimate/1558846_0/gallery_604a0de4c1e1c.jpg.view,1,2,2,1,1,0,0,0,0
전기123,2021.03.11,1558846,1,0, 182cm, 73kg,bostonkhakiL/blackL,['수아레 반팔티 많이 들어봐서 긴팔티구매해봤는데 만족!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6049ef47711c9.jpg.view,1,2,2,2,2,0,0,0,0
아들 옷사줌,2021.03.10,1558846,1,0, 174cm, 55kg,whiteL/whiteL,['레이어드티 하기 딱좋습니다 원단도 좋고 옷이 얇지가 않아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6048c20a44249.jpg.view,1,2,2,2,2,0,0,0,0
쩔쯩아,2021.03.10,1558846,1,0, 178cm, 78kg,whiteM/blackM,"['딱입니다', <br/>, '사이즈도 제가 원하던 사이즈고', <br/>, '오버핏 가실거면 L사이즈 사야겠네여 ~']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6048ae18a0932.jpg.view,1,2,2,1,1,0,0,0,0
treeezu,2021.03.10,1558846,1,0, 171cm, 62kg,whiteM/deepnavyM,"['길이감 만족이구여', <br/>, '세탁해도 아직은 늘어남 없어요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6048a6b2d60ce.jpg.view,1,2,2,1,2,0,0,0,0
유쇽,2021.03.10,1558846,1,0, 175cm, 70kg,bostonkhakiL/bostonkhakiL,['간편하게 입을 티셔츠 찾고 있었는데 딱 안성맞춤 입니다 목 라인이 늘어나지 않게 마감처리 되었고 제가 상체 발달형이라 옷이 작을까 걱정했는데 딱입니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60481598648a6.jpg.view,1,2,2,1,2,0,0,0,0
이탁현,2021.03.09,1558846,1,0, 173cm, 76kg,whiteL/blackL,['짱짱하게 핏이 좋아요 각이 잘져서 체형보완도 됩니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60476c532c2c2.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_25d76aa5,2021.03.09,1558846,1,0, 180cm, 78kg,whiteL/blackL,"['목부분이 조금 별로네요. 입을 때 너무 타이트하지만', <br/>, '기본템이라 생각하고 그냥 입습니다.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604763796cbd9.jpg.view,1,2,2,2,2,0,0,0,0
메윤이,2021.03.09,1558846,1,0, 183cm, 61kg,whiteL/blackL,"['무난하게 예뻐요 꼭 있어야할 기본템', <br/>, '한사이즈 무조건 업 추천드립니다']",https://image.msscdn.net/data/estimate/1558846_0/gallery_604753750dc2e.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_bbba832e,2021.03.08,1558846,1,0, 179cm, 72kg,whiteL/blackL,['레이어드로도 좋고 이너로도 입기 좋아서 자주 입고있어요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60459316cc047.jpg.view,1,2,2,2,2,0,0,0,0
bcsh7d,2021.03.08,1558846,1,0, 172cm, 70kg,whiteL/blackL,['이거언~ 못참찌 바로 질러버리기 아싸 잘입겠습니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6044ef77140b8.jpg.view,1,1,1,1,2,0,0,0,0
뉴비_c809c0ff,2021.03.07,1558846,1,0, 176cm, 75kg,whiteL/bostonkhakiL,['목부분 잘 커버해주면서 적당히 빳빳해서 이너로 딱좋습니당'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6044970901dcb.jpg.view,1,2,2,2,2,0,0,0,0
운고로,2021.03.05,1558846,1,0, 178cm, 68kg,whiteM/blackM,"['목부분이 진짜 쨍쨍해서 오래 입을수 있을거같아요', <br/>, '이너용으로 산건데 이거 하나만 입어도 될정도로 퀄리티 재질 다 만족스러워요!']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6041ccafe05fd.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_e054a5f,2021.03.04,1558846,1,0, 177cm, 77kg,blackL/whiteL,['목라인 튼튼해서 잘 안늘어날것 같구 레이어드로 써도 좋을것같네요. 글구 어깨 넓어보이는게 개꿀^'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6040f16585bea.jpg.view,1,2,2,2,2,0,0,0,0
벤첸,2021.03.02,1558846,1,0, 172cm, 60kg,whiteS/bostonkhakiS,['맵시.색 다 마음에 들어요~ 무난하게 두루두루 잘어울립니다.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_603de86edb638.jpg.view,1,2,2,1,1,0,0,0,0
굥굥굥굥굥굥,2021.03.01,1558846,1,0, 171cm, 65kg,whiteL/deepnavyL,['단품으로도 좋고 이너로도 좋고 넥라인이 튼튼해서 너무 좋습니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_603cc92e5e869.jpg.view,1,2,1,2,2,0,0,0,0
웅스멜,2021.02.28,1558846,1,0, 180cm, 67kg,whiteL/deepnavyL,"['핏 만점, 소재 만점, 기장 만점, 어깨라인 만점.', <br/>, '기본티로도 최고', <br/>, '최근 산 티 중에 제일 맘에 들어요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_603b7a00a988b.jpg.view,1,1,1,1,2,0,0,0,0
야푸타,2021.02.27,1558846,1,0, 180cm, 72kg,whiteL/blackL,"['전에 무탠다드 기본 티 샀다가 사봤는데 괜찮은거같아요', <br/>, '가격이 한벌에 2만원 꼴인건데 재질은 적당히 두껍고 넥라인 박음질도 단단한편인거같아요 ', <br/>, '하지만 단점은 제 느낌으로 넥라인이 안이쁘다는거?? ', <br/>, '그리고 넥라인이 좀 좁은거 같아요 입을때 약간 끼더라고요 ', <br/>, '그리고 XL안사길 정말 잘한거같아요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6039d9001a0bc.jpg.view,1,2,2,2,2,0,0,0,0
속빈머리,2021.02.26,1558846,1,0, 181cm, 82kg,whiteL/blackL,['재질부터 핏까지 완벽합니다. 기본아이템으로 사용하기에 필수인거같아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6038f9e8f1a9e.jpg.view,1,2,2,2,2,0,0,0,0
tthank,2021.02.26,1558846,1,0, 173cm, 63kg,whiteL/blackL,['쫀쫀하고 오래입을거 같아서 너무 좋네요.넣입하면 이뻐요.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6038b03825428.jpg.view,1,2,2,2,2,0,0,0,0
덩덩스,2021.02.26,1558846,1,0, 170cm, 79kg,blackL/whiteL,"['핏도좋고', <br/>, '얇지않아서 너무만족합니다', <br/>, '더워지면 단품으로입을수있습니다']",https://image.msscdn.net/data/estimate/1558846_0/gallery_603873d01fa70.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_cf4aa33,2021.02.25,1558846,1,0, 174cm, 72kg,whiteL/blackL,['사기전에 망설였는데 와서 입어보니 괜한 고민이였습니다.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60378afbc6fac.jpg.view,1,2,2,1,2,0,0,0,0
rnandol,2021.02.25,1558846,1,0, 177cm, 60kg,whiteM/blackM,['기장 길게 나옴. 두께는 적당하고 약간 빳빳해서 단품으로 입기에도 괜찮음. 탄력은 거의 없는 편에다가 목구멍이 좁게 나와서 머리 집어 넣을 때 쫌 끼는편임. 가격이 조금 있는 편이지만 품질은 괜찮아서 만족합니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60375bf4a7b77.jpg.view,1,1,2,1,2,0,0,0,0
JACKJEONG,2021.02.25,1558846,1,0, 174cm, 63kg,blackL/whiteL,['레이어드해서 입었는데 딱 원하는 기장만큼 나오네요~ 니트조끼나 니트랑 레이어드하면 딱이에요!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_603689288b7e7.jpg.view,1,2,2,2,2,0,0,0,0
ro117-,2021.02.24,1558846,1,0, 175cm, 70kg,whiteM/blackM,['딱 정사이즈로 맞는 것 같아요 기본탬으로 너무 좋고 얇지 않아서 비치는 게 없어서 좋네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60365b333059f.jpg.view,1,2,2,2,2,0,0,0,0
쥐돌이v,2021.02.22,1558846,1,0, 175cm, 73kg,whiteL/whiteL,['이너로 입으려면 저한테 m사이즈가 적당하겠어요. L은 살짝 큰 느낌 신축성이 없어서 좀 아쉽'],https://image.msscdn.net/data/estimate/1558846_0/gallery_603377c4aa535.jpg.view,1,2,2,2,2,0,0,0,0
바다코코낫,2021.02.21,1558846,1,0, 176cm, 76kg,whiteL/blackL,['단품으로 입어도 이쁘고 레이어드용으로 입어도 이쁩니다!!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60321f28893f5.jpg.view,1,2,2,2,2,0,0,0,0
fake777,2021.02.21,1558846,1,0, 167cm, 63kg,whiteM/bostonkhakiM,['살짝 오버사이즈고 목이 탄력이 없이 단단하네요 늘어나진않겠어요 만족합니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_603211e631f40.jpg.view,1,1,2,2,2,0,0,0,0
나는멋쟁이12,2021.02.20,1558846,1,0, 174cm, 58kg,whiteM/blackM,['길이 레이어드용으로도 딱 좋구여 무엇보다 목이 짱짱해서 좋아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6030eff8ddd86.jpg.view,1,2,2,2,2,0,0,0,0
증민교,2021.02.20,1558846,1,0, 183cm, 74kg,whiteL/blackL,['기본템이 없었는데 탄탄하고 넥라인도 좋네요오'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6030b5bc759b9.jpg.view,1,2,2,2,2,0,0,0,0
Let’sGo,2021.02.20,1558846,1,0, 180cm, 56kg,whiteS/blackS,"['목이 진짜 짱짱하고, 가성비템으로 좋은 옷입니다.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6030592974b6f.jpg.view,1,2,2,2,2,0,0,0,0
339D,2021.02.19,1558846,1,0, 176cm, 72kg,whiteM/blackM,"['176/72 딱맞습니다.', <br/>, '봄,가을 이너용으로 샀습니다.', <br/>, '딱일거같네요.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_602fa814b59bf.jpg.view,1,2,1,1,2,0,0,0,0
맛있는펩시,2021.02.19,1558846,1,0, 181cm, 67kg,whiteL/blackL,['면이 짱짱하고 도톰해서 안에 입기에도 좋고 그냥 하나만 입어도 좋을 거 같아요! 잘 입을게요 :)'],https://image.msscdn.net/data/estimate/1558846_0/gallery_602f41284bcad.jpg.view,1,2,2,1,2,0,0,0,0
L.Rudy,2021.02.18,1558846,1,0, 165cm, 59kg,whiteM/blackM,['가성비로 굉장히 좋네요 단품으로 입어도 이뻐서 만족합니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_602e295d5f8b8.jpg.view,1,2,2,1,1,0,0,0,0
gwh1010,2021.02.18,1558846,1,0, 173cm, 70kg,deepnavyL/whiteL,['짱짱해서 겉으로 이것만 입어도 여름에 좋고 레이어드용으로도 물론 최고입니다!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_602e0ef3f18a4.jpg.view,1,2,2,2,1,0,0,0,0
keydony,2021.02.16,1558846,1,0, 176cm, 72kg,whiteM/blackM,['재질이 너무 부드럽고 좋아요 핏도 맘에들고 아우터 안에 이너로 딱이에요 ㅎㅎ'],https://image.msscdn.net/data/estimate/1558846_0/gallery_602b6e492c15e.jpg.view,1,2,2,2,2,0,0,0,0
아메리카뉴,2021.02.15,1558846,1,0, 182cm, 78kg,whiteL/bostonkhakiL,"['기본이너로 입기 좋아요', <br/>, '사이즈도 딱 맞아서 좋습니다']",https://image.msscdn.net/data/estimate/1558846_0/gallery_602a4359118e6.jpg.view,1,2,2,2,3,0,0,0,0
choi089,2021.02.14,1558846,1,0, 175cm, 78kg,whiteL/blackM,['이너용으로 딱 좋습니다 목도 짱짱해서 좋아여 추천'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60282c812d19d.jpg.view,1,2,2,2,2,0,0,0,0
뉴비_e613527,2021.02.10,1558846,1,0, 181cm, 78kg,whiteL/blackL,['사이즈가 라지밖까지밖에없는게 아쉽지만 그래도 마음에 들어요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6023c771a7d06.jpg.view,1,2,2,2,2,0,0,0,0
너구리쌤,2021.02.07,1558846,1,0, 175cm, 65kg,whiteM/blackM,['핏 너무 좋아여 이너용으로 쓰려고 샀는데 그냥 단품으로 매치해도 좋을거 같음'],https://image.msscdn.net/data/estimate/1558846_0/gallery_601fd27e16ebe.jpg.view,1,2,2,1,1,0,0,0,0
삼각형과사각형,2021.02.07,1558846,1,0, 172cm, 60kg,whiteM/blackM,['안에 레이어드 용 겸 단품으로도 입을 수 있을만한 상품입니다. 제 기준으로 엉덩이 끝까지 내려올수 있게 입을 수 있어 좋았습니다.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_601f4c72bc0f5.jpg.view,1,2,2,2,2,0,0,0,0
밈우남,2021.02.02,1558846,1,0, 178cm, 76kg,whiteL/blackL,['기본 긴팔티로 재질도 좋고 아주 마음에 듭니다 자주 입고 다닐 것 같아요 ㅎㅎ'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60195750810c7.jpg.view,1,2,2,2,2,0,0,0,0
옹세오,2021.02.02,1558846,1,0, 168cm, 65kg,whiteS/blackS,"['레이어드해서 입거나 이너로 입기에 좋습니다', <br/>, '목부분이 짱짱해서 늘어날 걱정은 안해도 될거 같아요 ', <br/>, '입을때 벌려서 입어줘야되요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_6018db1f82313.jpg.view,1,2,2,1,2,0,0,0,0
msahxs,2021.02.02,1558846,1,0, 174cm, 73kg,whiteL/blackL,['질이나 핏 모두 괜찮고 가격이 저렴하기에 도전해볼만 합니다!!!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6018d00b374e3.jpg.view,1,2,1,1,2,0,0,0,0
1224j,2021.02.02,1558846,1,0, 173cm, 68kg,blackM/blackM,['제가 생각했던 핏 그대로 나와서 마음에 들었읍니다.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6018b842e7a5d.jpg.view,1,2,2,2,2,0,0,0,0
한 암,2021.02.01,1558846,1,0, 173cm, 61kg,whiteM/blackM,"['총기장이 어느정도 있어서 이너로 레이어드 하기에 좋아요 ', <br/>, '어깨선도 적당히 떨어져 있어서 좁아보이진 않아요']",https://image.msscdn.net/data/estimate/1558846_0/gallery_60178558b23b0.jpg.view,1,2,2,2,2,0,0,0,0
msahxs,2021.02.01,1558846,1,0, 174cm, 73kg,whiteL/whiteL,['핏도 좋고 질도 좋고 구매해본 옷들 중 최고입니다!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60175d73853e0.jpg.view,1,2,1,1,2,0,0,0,0
유림이짱짱,2021.01.31,1558846,1,0, 176cm, 61kg,whiteL/whiteL,['아주 찌찌도 안비치고 이너로도 입고 딱 좋네용 목도 안늘어나구!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6016a5c5d5ac3.jpg.view,1,2,1,1,2,0,0,0,0
내태도,2021.01.27,1558846,1,0, 180cm, 70kg,blackL/whiteL,['저렴한 가격에도 원단이 진짜 갑인것같네용 핏도 좋아요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_6011487a427be.jpg.view,1,2,2,2,2,0,0,0,0
트러킹,2021.01.27,1558846,1,0, 175cm, 70kg,whiteL/blackL,['레이어드도 되고 단품으로 입어도 괜찮은 티를 찾고 있었는데 찾았네요 탄탄하고 좋습니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_60113c86cc330.jpg.view,1,2,2,1,2,0,0,0,0
G.O.A.T,2021.01.17,1558846,1,0, 178cm, 84kg,blackL/whiteL,['질 좋은 것 같아요 목 부분이 진짜 짱짱해서 늘어짐 없을 것 같아서 좋아요. 사이즈도 라지라서 걱정했는데 오버핏으로 넣입도 가능한 사이즈라 좋습니다.'],https://image.msscdn.net/data/estimate/1558846_0/gallery_600402a1d4943.jpg.view,1,2,2,2,2,0,0,0,0
왕보살,2021.01.04,1558846,1,0, 173cm, 71kg,whiteM/whiteM,"['1+1 가성비 최고입니다.', <br/>, '목 부분 튼튼하고 좋습니다.', <br/>, <br/>, '재구매 예정입니다.']",https://image.msscdn.net/data/estimate/1558846_0/gallery_5ff3099cbb065.jpg.view,1,2,2,2,2,0,0,0,0
fekeis,2020.12.23,1558846,1,0, 176cm, 76kg,whiteL/bostonkhakiL,"['구김도 잘 안가는재질에 적당한 오버핏으로 넘넘 좋습니다.', <br/>, '넥라인이 좁아서 레이어드로 입을때 넥라인이 이쁘게 잡히겠네요 ^^']",https://image.msscdn.net/data/estimate/1558846_0/gallery_5fe3547561dbf.jpg.view,1,2,2,2,2,0,0,0,0
윤종윤임,2020.12.17,1558846,1,0, 178cm, 75kg,whiteL/bostonkhakiL,"['쫀쫀하니 약간 오버핏으로 입기좋아우', <br/>, '다음에 또 사야겠음']",https://image.msscdn.net/data/estimate/1558846_0/gallery_5fdb4be945e6b.jpg.view,1,2,2,2,2,0,0,0,0
청라이선생,2020.12.16,1558846,1,0, 178cm, 80kg,whiteL/blackL,['가성비 좋은 롱슬리브입니다. 이너로도 단품으로도 훌륭하네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fd8f6001c0d5.jpg.view,1,2,2,2,2,0,0,0,0
0kj,2020.12.15,1558846,1,0, 177cm, 69kg,whiteL/deepnavyL,['m사이즈로 저번에 샀었는데 빨고 약간의 수축이 있어서 이번엔 l사이즈로 샀어요 m보다 l이 더 취향이네요'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fd7543baa8f4.jpg.view,1,2,2,2,2,0,0,0,0
saw082,2020.12.13,1558846,1,0, 174cm, 66kg,bostonkhakiM/deepnavyM,['너무 마음에 듭니다! 가을 겨울 이너로 잘 입고 있어요!'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fd5aecd5192f.jpg.view,1,2,2,2,2,0,0,0,0
범범볼,2020.12.09,1558846,1,0, 172cm, 68kg,whiteM/blackM,['이너티 없으면 수아레꺼 추천 암홀 부분이 좁은데 껴입할 때 안불편하고 오히려 이너로는 장점인 것 같습니당'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fd09eadb2a5d.jpg.view,1,2,2,2,2,0,0,0,0
멋쟁이바지가사고싶어,2020.12.09,1558846,1,0, 171cm, 70kg,whiteM/bostonkhakiM,['팔이 조금 긴 것만 빼면 핏도 낭낭하고 안에 입을 롱슬리브라 생각하면 참 좋아요 레이어드하기에도 좋은 길이...'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fd097e79d86c.jpg.view,1,1,2,2,2,0,0,0,0
유연손놀림,2020.12.07,1558846,1,0, 183cm, 83kg,whiteL/blackL,['좋아요 쫀쫀하고 탄탄해서 가을에 이너로 참 잘입을듯 합니다'],https://image.msscdn.net/data/estimate/1558846_0/gallery_5fce27d54507c.jpg.view,1,2,2,2,2,0,0,0,0
